Name,eval/lrml_f_score.max,eval/bleu.max,train/global_step,learning_rate,_n_gpu,metric_for_best_model,dataloader_drop_last,output_hidden_states,ID,Runtime,End Time,Updated,Created,State,test/bleu,test/length_ratio,test/lrml_f_score,test/lrml_recall,test/prediction,test/runtime,test/steps_per_second,test/brevity_penalty,test/lrml_precision,test/reference_length,test/loss,test/samples_per_second,test/translation_length,test/precisions
t5-amr-lrml-b4_0.0005_beam5_hyper_42,37.26393221,0.49832892,2740.0,0.0005,1,lrml_f_score,False,False,38opdndi,6384,2022-08-07T14:50:12.000Z,2022-08-07T14:50:12.000Z,2022-08-07T13:03:48.000Z,finished,0.4783922,1.208130081,37.26393221,39.94618739,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(grade),var(concrete)),data(ordinary)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",86.0322,0.186,1.0,34.91922128,6765.0,0.316336185,0.709,8173.0,"[0.6596109139850728,0.5457347140039448,0.4313749844739784,0.33729662077596995]"
bart-large-lrml-b4_9e-05_beam1_hyper_42,28.973283,0.435873679,1370.0,9e-05,1,lrml_f_score,False,False,3bk78s4t,3494,2022-08-07T13:07:57.000Z,2022-08-07T13:07:57.000Z,2022-08-07T12:09:43.000Z,finished,0.38146444,0.937641723,28.973283,28.22302171,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(obligation(expr(_fun(complyWith),atom (rel(component),var (chimneys)),data((nzs_3109))))",28.9801,0.552,0.935657825,29.76452249,7056.0,0.228932515,2.105,6616.0,"[0.6298367593712213,0.48954996186117467,0.35802279026793965,0.250272034820457]"
t5-base-lrml-b8_0.0005_beam1_hyper_42,38.76699671,0.549752712,1380.0,0.0005,1,lrml_f_score,False,False,3vrd698p,4753,2022-08-07T13:23:22.000Z,2022-08-07T13:23:22.000Z,2022-08-07T12:04:09.000Z,finished,0.549752712,1.06518847,38.76699671,40.49163412,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",29.4045,0.272,1.0,37.18327057,6765.0,0.280291975,2.075,7206.0,"[0.7325839578129336,0.6197340797760672,0.5021174477696216,0.40068346860316106]"
bart-large-lrml-b16_8e-05_beam5_hyper_42,33.51505664,0.355757216,700.0,8e-05,1,lrml_f_score,False,False,1olb4wmv,5583,2022-08-07T12:07:49.000Z,2022-08-07T12:07:49.000Z,2022-08-07T10:34:46.000Z,finished,0.329205925,0.681547619,33.51505664,30.04454605,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(not(atom(var(complyWith),data(nzs_3109)))))",53.7549,0.074,0.626724074,37.89204933,7056.0,0.260308474,1.135,4809.0,"[0.7881056352672073,0.6278433024431339,0.4698101130787284,0.32749675745784695]"
t5-amr-lrml-b4_0.0005_beam3_hyper_42,36.62324851,0.491760554,2329.0,0.0005,1,lrml_f_score,False,False,1e1bhjlz,9606,2022-08-07T13:03:38.000Z,2022-08-07T13:03:38.000Z,2022-08-07T10:23:32.000Z,finished,0.487542296,1.114708056,36.62324851,36.68770503,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(grade),var(concrete)),data(ordinaryGrade)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_clause_0))))",77.9016,0.205,1.0,36.55901807,6765.0,0.28286159,0.783,7541.0,"[0.6724572337886222,0.5564171122994652,0.4396818978298962,0.3434357162272357]"
t5-large-lrml-b4_0.0005_beam3_hyper_42,38.43430359,0.547105413,2329.0,0.0005,1,lrml_f_score,False,False,1r10krsz,11563,2022-08-07T13:31:33.000Z,2022-08-07T13:31:33.000Z,2022-08-07T10:18:50.000Z,finished,0.507756714,1.173540281,38.43430359,41.92095113,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(of),atom(var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",130.4826,0.123,1.0,35.48310437,6765.0,0.309959263,0.467,7939.0,"[0.6743922408363774,0.5727341964965728,0.4623257003965715,0.3722279525528623]"
bart-large-lrml-b16_8e-05_beam3_hyper_42,32.70365014,0.410489375,630.0,8e-05,1,lrml_f_score,False,False,3k7g8sic,2567,2022-08-07T10:26:52.000Z,2022-08-07T10:26:52.000Z,2022-08-07T09:44:05.000Z,finished,0.356176618,0.742488662,32.70365014,30.95289712,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(not(expr(_fun(complyWith),atom (rel(material),var),chimneys)),data((nzs_3109)))))",29.4563,0.136,0.706931213,34.66432858,7056.0,0.23107861,2.071,5239.0,"[0.7724756632945219,0.6060254924681344,0.4449872972444792,0.30933544303797467]"
t5-base-lrml-b4_0.0005_beam5_hyper_42,36.53721988,0.480754089,2055.0,0.0005,1,lrml_f_score,False,False,3gxdtl4e,4957,2022-08-07T11:06:42.000Z,2022-08-07T11:06:42.000Z,2022-08-07T09:44:05.000Z,finished,0.480754089,1.1045085,36.53721988,37.43564355,"if(expr(fun(is),atom(rel(type),var(chimney)),data(concrete))),then(and(obligation(expr(fun(complyWith),atom(rel(clause),var(chimney)),data(nzs_3109))),obligation(expr(fun(complyWith),atom(rel(material),var(chimney)),data(ordinaryGradeConcrete)))))",83.0595,0.193,1.0,35.68090836,6765.0,0.254585624,0.734,7472.0,"[0.6718415417558886,0.557144784779382,0.4336054421768707,0.3291260803951159]"
bart-large-lrml-b16_8e-05_beam1_hyper_42,31.63102219,0.439649696,525.0,8e-05,1,lrml_f_score,False,False,dp6vj6oi,1652,2022-08-07T09:25:11.000Z,2022-08-07T09:25:11.000Z,2022-08-07T08:57:39.000Z,finished,0.424318511,1.000283447,31.63102219,31.60556222,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(expr(_fun(complyWith),atom (var(concealedGrade)),data((nzs_3109))))",16.3006,0.245,1.0,31.6565232,7056.0,0.213637397,3.742,7058.0,"[0.6569849815811845,0.5112190938973846,0.37341407151095735,0.2584727272727273]"
t5-amr-lrml-b4_0.0005_beam1_hyper_42,36.88034979,0.516265459,2740.0,0.0005,1,lrml_f_score,False,False,2gwno9l9,5151,2022-08-07T10:23:23.000Z,2022-08-07T10:23:23.000Z,2022-08-07T08:57:32.000Z,finished,0.499351882,1.1045085,36.88034979,38.81342738,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(grade),var(concrete)),data(ordinary)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",55.1878,0.29,1.0,35.13068861,6765.0,0.316593111,1.105,7472.0,"[0.6872323340471093,0.5691539603292404,0.44979591836734695,0.35340924681026203]"
bart-large-lrml-b12_8e-05_beam5_hyper_42,31.74201223,0.371274805,506.0,8e-05,1,lrml_f_score,False,False,33iay5oj,2981,2022-08-07T08:57:23.000Z,2022-08-07T08:57:23.000Z,2022-08-07T08:07:42.000Z,finished,0.269826055,0.617205215,31.74201223,28.8034389,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(not(atom(var(x),data(nzs_3109_as1_ordinaryGradeConcrete))))",45.8456,0.131,0.537833278,35.34830316,7056.0,0.195209682,1.331,4355.0,"[0.7579793340987371,0.6061946902654868,0.4455468934561777,0.3094439117929051]"
t5-base-lrml-b4_0.0005_beam3_hyper_42,36.93102008,0.499261531,2055.0,0.0005,1,lrml_f_score,False,False,sai6xtuu,4810,2022-08-07T09:25:21.000Z,2022-08-07T09:25:21.000Z,2022-08-07T08:05:11.000Z,finished,0.499261531,1.102439024,36.93102008,37.78570515,"if(expr(fun(is),atom(rel(material),var(concrete)),data(reinforced))),then(and(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))),obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109)))))",72.2493,0.221,1.0,36.1141445,6765.0,0.254585624,0.844,7458.0,"[0.6882542236524537,0.5745572529403813,0.4521537622682661,0.3474914089347079]"
t5-amr-lrml-b16_0.0004_beam5_hyper_42,37.49560098,0.493056732,525.0,0.0004,1,lrml_f_score,False,False,2j5fytrx,3801,2022-08-07T08:57:22.000Z,2022-08-07T08:57:22.000Z,2022-08-07T07:54:01.000Z,finished,0.43653202,1.224538064,37.49560098,40.84564997,"if(and(expr(fun(is),atom(rel(type),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(rel(material),var(chimney)),data(nzs_3109))))",85.138,0.047,1.0,34.65342169,6765.0,0.225161001,0.716,8284.0,"[0.6180589087397392,0.5051684300133771,0.3899779465817202,0.29823478582891]"
bart-large-lrml-b12_8e-05_beam3_hyper_42,31.13471783,0.41692707,598.0,8e-05,1,lrml_f_score,False,False,1jnlzqa3,1488,2022-08-07T08:07:26.000Z,2022-08-07T08:07:26.000Z,2022-08-07T07:42:38.000Z,finished,0.371035497,0.795351474,31.13471783,30.44589914,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete))),then(and(obligation(not(expr()fun(complyWith),atom (rel(concrete),rel(material),var (chimneys)),data((nzs_3109))),obligations(expr",36.7082,0.163,0.773131775,31.85542615,7056.0,0.202691317,1.662,5612.0,"[0.7450106913756237,0.5798955143217438,0.42349726775956287,0.2899244796463437]"
t5-large-lrml-b4_0.0005_beam1_hyper_42,37.35731294,0.541550047,2740.0,0.0005,1,lrml_f_score,False,False,3czqo810,9703,2022-08-07T10:18:25.000Z,2022-08-07T10:18:25.000Z,2022-08-07T07:36:42.000Z,finished,0.47842937,1.294308943,37.35731294,42.15761263,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete)),expr(fun(of),atom(var(chimney)),data(stack)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",109.0047,0.147,1.0,33.53844007,6765.0,0.395011961,0.56,8756.0,"[0.6304248515303792,0.5366302472685451,0.4386147787815613,0.3530852677009215]"
t5-base-lrml-b4_0.0005_beam1_hyper_42,35.18783594,0.504699487,1644.0,0.0005,1,lrml_f_score,False,False,351ptw19,1806,2022-08-07T08:04:56.000Z,2022-08-07T08:04:56.000Z,2022-08-07T07:34:50.000Z,finished,0.417199685,1.287361419,35.18783594,35.58871837,"if(and(expr(fun(is),atom(rel(material),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(ordinaryGrade)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",58.415,0.274,1.0,34.79588425,6765.0,0.233685076,1.044,8709.0,"[0.5957055919164083,0.4861239592969473,0.3724234307674392,0.28090546563452967]"
t5-amr-lrml-b16_0.0004_beam3_hyper_42,38.27765889,0.502838262,525.0,0.0004,1,lrml_f_score,False,False,1dgv7p13,1805,2022-08-07T07:53:52.000Z,2022-08-07T07:53:52.000Z,2022-08-07T07:23:47.000Z,finished,0.463740213,1.184774575,38.27765889,41.07865577,"if(and(expr(fun(is),atom(rel(type),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(rel(material),var(chimney)),data(nzs_3109))))",65.7431,0.061,1.0,35.83425751,6765.0,0.225161001,0.928,8015.0,"[0.653524641297567,0.5349509680663816,0.4154313949068795,0.31843718079673133]"
bart-large-lrml-b12_8e-05_beam1_hyper_42,31.84696066,0.442926092,874.0,8e-05,1,lrml_f_score,False,False,4y6sn5ti,3115,2022-08-07T07:42:22.000Z,2022-08-07T07:42:22.000Z,2022-08-07T06:50:27.000Z,finished,0.406157655,1.161281179,31.84696066,34.5228847,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(obligation(expr(_fun(complyWith),atom (var(constructed)),data((nzs_3109))))",18.3606,0.327,1.0,29.5560258,7056.0,0.254739106,3.322,8194.0,"[0.6364412985111056,0.4921923029632362,0.3557978196233895,0.24416427412308075]"
t5-amr-lrml-b16_0.0004_beam1_hyper_42,36.80428924,0.506143838,525.0,0.0004,1,lrml_f_score,False,False,1lbyc5a1,5736,2022-08-07T07:23:38.000Z,2022-08-07T07:23:38.000Z,2022-08-07T05:48:02.000Z,finished,0.473329566,1.171322986,36.80428924,40.068777,"if(expr(fun(is),atom(rel(type),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109_includes_ordinaryGradeConcrete))))",41.4203,0.097,1.0,34.03165828,6765.0,0.225161001,1.473,7924.0,"[0.6694851085310449,0.5458476408495485,0.4236093309407844,0.3242475132411833]"
t5-base-lrml-b16_0.0004_beam5_hyper_42,35.81272142,0.455513478,700.0,0.0004,1,lrml_f_score,False,False,3j5m9ll9,8720,2022-08-07T07:34:35.000Z,2022-08-07T07:34:35.000Z,2022-08-07T05:09:15.000Z,finished,0.429327685,1.312047302,35.81272142,39.75428071,"if(and(expr(fun(is),atom(rel(material),var(chimney)),data(concrete)),expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",68.0296,0.059,1.0,32.58225452,6765.0,0.245725513,0.897,8876.0,"[0.6012843623253717,0.49415768576290414,0.3834818368745716,0.2981709421373519]"
bart-large-lrml-b8_8e-05_beam5_hyper_42,32.86434588,0.423432528,1311.0,8e-05,1,lrml_f_score,False,False,q0jyzl4e,6894,2022-08-07T06:50:10.000Z,2022-08-07T06:50:10.000Z,2022-08-07T04:55:16.000Z,finished,0.298784687,0.629535147,32.86434588,29.98625744,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete))),then(and(obligation(expr('fun(complyWith),atom('var(concrete)),and(data(nzs_3409_clause_2))))",42.099,0.19,0.555174022,36.35357062,7056.0,0.276616007,1.449,4442.0,"[0.7937865826204412,0.6430038803926045,0.48310185185185184,0.34022070908664004]"
t5-amr-lrml-b12_0.0004_beam5_hyper_42,34.57621693,0.392362194,414.0,0.0004,1,lrml_f_score,False,False,3kkvzaju,1303,2022-08-07T05:15:12.000Z,2022-08-07T05:15:12.000Z,2022-08-07T04:53:29.000Z,finished,0.388905346,1.223503326,34.57621693,35.77442951,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",77.4402,0.077,1.0,33.45566791,6765.0,0.220330223,0.788,8277.0,"[0.5674761386975957,0.4578870496592016,0.34457388105456777,0.2554978996787744]"
t5-base-lrml-b16_0.0004_beam3_hyper_42,36.06528299,0.451346917,595.0,0.0004,1,lrml_f_score,False,False,3vy5ro8a,2096,2022-08-07T05:09:00.000Z,2022-08-07T05:09:00.000Z,2022-08-07T04:34:04.000Z,finished,0.449323998,1.166297118,36.06528299,38.82914024,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",43.7858,0.091,1.0,33.66874272,6765.0,0.234223679,1.393,7890.0,"[0.6387832699619772,0.5157746838676714,0.39894438722966014,0.3101076943038796]"
t5-amr-lrml-b12_0.0004_beam3_hyper_42,35.41783297,0.455177405,414.0,0.0004,1,lrml_f_score,False,False,15dfs0jv,1404,2022-08-07T04:46:15.000Z,2022-08-07T04:46:15.000Z,2022-08-07T04:22:51.000Z,finished,0.455177405,1.027346637,35.41783297,34.47618499,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",53.712,0.112,1.0,36.4123638,6765.0,0.220330223,1.136,6950.0,"[0.6509352517985612,0.5312817535201045,0.4065612185120094,0.3053051573814098]"
bart-large-lrml-b8_8e-05_beam3_hyper_42,31.1974412,0.404519443,690.0,8e-05,1,lrml_f_score,False,False,29jh3fd8,1938,2022-08-07T04:54:59.000Z,2022-08-07T04:54:59.000Z,2022-08-07T04:22:41.000Z,finished,0.318023631,0.717403628,31.1974412,28.02335855,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(obligation(not(atom(var(nzs_3109_clause_1))))",28.0881,0.285,0.674411076,35.18239663,7056.0,0.221400529,2.172,5062.0,"[0.6955748715922561,0.5580883823235353,0.42105263157894735,0.3025210084033613]"
t5-large-lrml-b8_0.0004_beam5_hyper_42,39.79027627,0.56928511,1380.0,0.0004,1,lrml_f_score,False,False,wzi77mc5,11440,2022-08-07T07:33:11.000Z,2022-08-07T07:33:11.000Z,2022-08-07T04:22:31.000Z,finished,0.535767406,1.07390983,39.79027627,42.22168555,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete)),expr(fun(of),atom(var(chimney)),data(stack),data(gather),data(base)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",113.792,0.07,1.0,37.62365272,6765.0,0.33153525,0.536,7265.0,"[0.7158981417756366,0.6060521932259856,0.4874702505949881,0.3895792149110421]"
bart-large-lrml-b8_8e-05_beam1_hyper_42,32.5029894,0.445823529,966.0,8e-05,1,lrml_f_score,False,False,16vdfy60,2324,2022-08-07T04:22:24.000Z,2022-08-07T04:22:24.000Z,2022-08-07T03:43:40.000Z,finished,0.401190614,0.841836735,32.5029894,30.07825507,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcingConcrete))),then(obligation(expr('fun(complyWith),atom (var(concrete)),data((nzs_3109_clause_1))))",18.0894,0.442,0.828715151,35.35293805,7056.0,0.231957987,3.372,5940.0,"[0.7308080808080808,0.5827521687361796,0.42918528704022,0.3005037345839847]"
t5-base-lrml-b16_0.0004_beam1_hyper_42,37.47907465,0.494056582,700.0,0.0004,1,lrml_f_score,False,False,20f9fkl2,3027,2022-08-07T04:33:49.000Z,2022-08-07T04:33:49.000Z,2022-08-07T03:43:22.000Z,finished,0.494056582,1.159053954,37.47907465,41.42941338,"if(expr(fun(is),atom(rel(material),var(chimney)),data(concrete))),then(and(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))),obligation(expr(fun(complyWith),atom(var(chimney)),data(ordinaryGradeConcrete)))))",19.7076,0.203,1.0,34.21649535,6765.0,0.247369811,3.095,7841.0,"[0.6920035709730902,0.569280205655527,0.4418966187329965,0.3422564638286759]"
t5-amr-lrml-b12_0.0004_beam1_hyper_42,36.47035853,0.49252307,874.0,0.0004,1,lrml_f_score,False,False,8jysb3v8,2717,2022-08-07T04:22:41.000Z,2022-08-07T04:22:41.000Z,2022-08-07T03:37:24.000Z,finished,0.445632281,1.337767923,36.47035853,41.537635,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",927.8495,0.006,1.0,32.50499557,6765.0,0.250295103,0.066,9050.0,"[0.6139226519337017,0.507842919123373,0.4014336917562724,0.31510093605503553]"
bart-large-lrml-b4_8e-05_beam5_hyper_42,31.80667655,0.389159071,1233.0,8e-05,1,lrml_f_score,False,False,3dl2dnbi,4206,2022-08-07T03:43:23.000Z,2022-08-07T03:43:23.000Z,2022-08-07T02:33:17.000Z,finished,0.187502891,0.468679138,31.80667655,25.86555579,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(atom(var(complyWith),data(nzs_3109))))",22.4708,0.712,0.321854441,41.29087553,7056.0,0.223630041,2.715,3307.0,"[0.8091926217115211,0.6814540973505854,0.5296703296703297,0.39436619718309857]"
t5-large-lrml-b8_0.0004_beam3_hyper_42,40.18548963,0.556992352,1380.0,0.0004,1,lrml_f_score,False,False,244a954o,8468,2022-08-07T04:05:12.000Z,2022-08-07T04:05:12.000Z,2022-08-07T01:44:04.000Z,finished,0.535593463,1.105838877,40.18548963,42.66011465,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(reinforcedConcrete)),expr(fun(of),atom(var(chimney)),data(stack),data(gather),data(base)))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",97.8374,0.082,1.0,37.98221963,6765.0,0.33153525,0.623,7481.0,"[0.7150113621173639,0.605121293800539,0.4877021334420438,0.38996985475472734]"
bart-large-lrml-b4_8e-05_beam3_hyper_42,30.22032207,0.401098884,1233.0,8e-05,1,lrml_f_score,False,False,3svx8fzt,2550,2022-08-07T02:21:59.000Z,2022-08-07T02:21:59.000Z,2022-08-07T01:39:29.000Z,finished,0.246980818,0.582199546,30.22032207,25.72928318,"if(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete))),then(and(obligation(expr(_fun(complyWith),atom(_rel(material),var(_construction)),and(data(nzs_3109))))",27.12,0.59,0.487910082,36.61071104,7056.0,0.223630041,2.249,4108.0,"[0.749269717624148,0.6081047689646651,0.4503261414952333,0.32]"
t5-base-lrml-b12_0.0004_beam5_hyper_42,36.28031688,0.467014739,920.0,0.0004,1,lrml_f_score,False,False,12sgkpx8,7467,2022-08-07T03:37:16.000Z,2022-08-07T03:37:16.000Z,2022-08-07T01:32:49.000Z,finished,0.455124111,1.219216556,36.28031688,38.44801508,"if(expr(fun(is),atom(rel(material),var(chimney)),data(reinforcedConcrete))),then(obligation(expr(fun(complyWith),atom(var(chimney)),data(nzs_3109))))",59.0098,0.102,1.0,34.34400279,6765.0,0.259655207,1.034,8248.0,"[0.6208777885548011,0.5214364235983877,0.411887767659365,0.3217606943583385]"
t5-amr-lrml-b8_0.0004_beam5_hyper_42,40.90124703,0.503222715,1380.0,0.0004,1,lrml_f_score,False,False,2zt76eo9,7469,2022-08-07T03:37:14.000Z,2022-08-07T03:37:14.000Z,2022-08-07T01:32:45.000Z,finished,0.503222715,1.158019217,40.90124703,44.63366462,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(fun(is),atom(rel(type),var(chimney)),data(reinforcedConcrete)))),then(obligation(expr(fun(complyWith),atom(rel(clause),var(chimney)),data(nzs_3109))))",71.4638,0.112,1.0,37.74489185,6765.0,0.266831636,0.854,7834.0,"[0.678835843757978,0.5703074745915347,0.4566908713692946,0.362697686576918]"
bart-large-lrml-b4_8e-05_beam1_hyper_42,30.08751423,0.437895464,1781.0,8e-05,1,lrml_f_score,False,False,ypxov47r,1507,2022-08-07T01:39:12.000Z,2022-08-07T01:39:12.000Z,2022-08-07T01:14:05.000Z,finished,0.429546728,0.947278912,30.08751423,30.78666756,"if(and(expr(fun(is),atom(rel(construction),var(chimney)),data(concrete)),expr(rulestatement(expr(_expr(expr.fun(of),atom(_var(wall)),data((chimneys)))),then(and (obligation(expr((fun(complyWith),atom (var(clause)),data(_new)),expr(_new))),fun(asPer),atom((var(rule)),data (nzs_3109))))",23.991,0.667,0.945865123,29.41941077,7056.0,0.233796701,2.543,6684.0,"[0.6850688210652304,0.5437113090744375,0.4001828710758915,0.28534071681279805]"
